h3_polygon,route_id,route_long_name,trip_id,company,transport_mode,stop_sequence,arrival_time,departure_time,stop_name,stop_lon,stop_lat,arrival_date,departure_date,h3_cell
"POLYGON ((-0.491159 46.345903, -0.793849 46.276183, -0.846685 46.045885, -0.598437 45.886008, -0.297888 45.955847, -0.243456 46.185443, -0.491159 46.345903))",FR:Line::07bfc39f-4dfd-46ce-98c3-aad42dfa98bd:,Paris - La Rochelle,OCESN7642F3162292:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,2,20:04:00,20:07:00,Niort,-0.455131,46.319291,2024-11-03 20:04:00,2024-11-03 20:04:00,594904699082113023
"POLYGON ((1.498849 44.205806, 1.209422 44.138125, 1.152457 43.908088, 1.383524 43.746496, 1.67093 43.814367, 1.729281 44.04364, 1.498849 44.205806))",FR:Line::338660B1-35FD-4306-969D-C99969913369:,Paris - Toulouse SEA,OCESN7672F3062801:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,14:52:00,14:55:00,Montauban Ville Bourbon,1.341999,44.01444,2024-11-03 14:52:00,2024-11-03 14:52:00,595484545436876799
"POLYGON ((0.449245 44.391686, 0.157033 44.321297, 0.102941 44.089763, 0.339598 43.929361, 0.629781 43.999905, 0.685327 44.230696, 0.449245 44.391686))",FR:Line::338660B1-35FD-4306-969D-C99969913369:,Paris - Toulouse SEA,OCESN7672F3062801:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,2,15:32:00,15:35:00,Agen,0.620867,44.207967,2024-11-03 15:32:00,2024-11-03 15:32:00,595484803134914559
"POLYGON ((-1.922512 49.059772, -2.240868 48.990647, -2.291335 48.762946, -2.025285 48.605008, -1.70924 48.674191, -1.656944 48.901251, -1.922512 49.059772))",FR:Line::18B0FAF0-44B1-4D0A-A8AD-2E32B7602EAD:,Paris - Rennes - Saint-Malo - Saint-Brieuc TGV,OCESN8093F3159215:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,5,21:01:00,21:01:00,Saint-Malo,-2.004158,48.646859,2024-11-03 21:01:00,2024-11-03 21:01:00,594904149326299135
"POLYGON ((0.226253 46.938132, -0.077991 46.8716, -0.13351 46.643326, 0.113619 46.482291, 0.415672 46.548964, 0.472776 46.776529, 0.226253 46.938132))",FR:Line::16687383-70D2-4ABA-A124-1AB6A45C0E60:,Bordeaux - Lille SEA,OCESN7660F3416552:2024-10-02T00:44:21Z,sncf_tgv,TRAIN,2,18:17:00,18:20:00,Poitiers,0.333636,46.582232,2024-11-03 18:17:00,2024-11-03 18:17:00,594904570233094143
"POLYGON ((2.625638 49.311525, 2.314258 49.256546, 2.249146 49.036218, 2.493851 48.871587, 2.802853 48.926779, 2.869517 49.146388, 2.625638 49.311525))",FR:Line::16687383-70D2-4ABA-A124-1AB6A45C0E60:,Bordeaux - Lille SEA,OCESN7660F3416552:2024-10-02T00:44:21Z,sncf_tgv,TRAIN,6,20:41:00,20:47:00,Aéroport Charles de Gaulle 2 TGV,2.570812,49.003618,2024-11-03 20:41:00,2024-11-03 20:41:00,595032895265964031
"POLYGON ((3.419248 50.884162, 3.101135 50.83459, 3.031815 50.618643, 3.279015 50.452975, 3.594619 50.502774, 3.665518 50.718014, 3.419248 50.884162))",FR:Line::16687383-70D2-4ABA-A124-1AB6A45C0E60:,Bordeaux - Lille SEA,OCESN7660F3416552:2024-10-02T00:44:21Z,sncf_tgv,TRAIN,9,22:19:00,22:19:00,Tourcoing,3.167807,50.717272,2024-11-03 22:19:00,2024-11-03 22:19:00,594920264043593727
"POLYGON ((0.246587 45.863624, -0.052582 45.795225, -0.107262 45.565349, 0.135685 45.404593, 0.432736 45.473137, 0.488948 45.702291, 0.246587 45.863624))",FR:Line::16687383-70D2-4ABA-A124-1AB6A45C0E60:,Bordeaux - Lille SEA,OCESN7669F3173507:2024-09-28T00:20:30Z,sncf_tgv,TRAIN,7,10:21:00,10:24:00,Angoulême,0.164608,45.653572,2024-11-03 10:21:00,2024-11-03 10:21:00,594904759211655167
"POLYGON ((5.113279 43.359283, 5.044165 43.127544, 5.27815 42.980335, 5.582119 43.064574, 5.652965 43.296549, 5.418111 43.444051, 5.113279 43.359283))",FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris - Marseille,OCESN7827F3176882:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,3,23:24:00,23:24:00,Marseille Saint-Charles,5.380407,43.302666,2024-11-03 23:24:00,2024-11-03 23:24:00,595485060832952319
"POLYGON ((2.625638 49.311525, 2.314258 49.256546, 2.249146 49.036218, 2.493851 48.871587, 2.802853 48.926779, 2.869517 49.146388, 2.625638 49.311525))",FR:Line::CEF7AF34-67BB-4735-B487-128F1E5EA4FA:,IS Nord Sud,OCESN7860F3171895:2024-10-09T00:32:19Z,sncf_tgv,TRAIN,4,17:35:00,17:42:00,Aéroport Charles de Gaulle 2 TGV,2.570812,49.003618,2024-11-03 17:35:00,2024-11-03 17:35:00,595032895265964031
"POLYGON ((0.246587 45.863624, -0.052582 45.795225, -0.107262 45.565349, 0.135685 45.404593, 0.432736 45.473137, 0.488948 45.702291, 0.246587 45.863624))",FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris - Bordeaux SEA,OCESN7656F3159401:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,12:33:00,12:36:00,Angoulême,0.164608,45.653572,2024-11-03 12:33:00,2024-11-03 12:33:00,594904759211655167
"POLYGON ((0.952079 47.519804, 0.646365 47.456488, 0.588119 47.230298, 0.834007 47.068138, 1.137485 47.131619, 1.1973 47.357094, 0.952079 47.519804))",FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris - Bordeaux SEA,OCESN7656F3159401:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,2,13:39:00,13:43:00,Saint-Pierre-des-Corps,0.723539,47.38614,2024-11-03 13:39:00,2024-11-03 13:39:00,594904793571393535
"POLYGON ((0.205217 48.006042, -0.104275 47.941399, -0.160659 47.714869, 0.090797 47.553677, 0.398025 47.618458, 0.45605 47.844292, 0.205217 48.006042))",FR:Line::1d86325b-2798-4309-8fd8-191eeaaeeafd:,Paris - Rennes / Quimper,OCESN7616F2666526:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,6,20:45:00,20:48:00,Le Mans,0.192614,47.995615,2024-11-03 20:45:00,2024-11-03 20:45:00,594904046247084031
"POLYGON ((-2.877887 48.84911, -3.19651 48.776693, -3.243656 48.547301, -2.974064 48.390948, -2.657717 48.463389, -2.608697 48.692158, -2.877887 48.84911))",FR:Line::67f8a1ee-e295-40e2-82e3-0cd94e9fd8f6:,Paris - Brest,OCESN7612F3143248:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,3,12:33:00,12:36:00,Saint-Brieuc,-2.765,48.50758,2024-11-03 12:33:00,2024-11-03 12:33:00,594904132146429951
"POLYGON ((6.151662 49.198567, 6.073447 48.979156, 6.325574 48.842831, 6.656859 48.925608, 6.737081 49.14516, 6.484015 49.281797, 6.151662 49.198567))",FR:Line::2F2D9904-8003-4160-AD06-1A68D3400380:,Paris - IDF - Strasbourg,OCESN7693F2897179:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,17:41:00,18:04:00,Metz,6.177052,49.109466,2024-11-03 17:41:00,2024-11-03 17:41:00,595029631090819071
"POLYGON ((4.779575 44.111328, 4.710939 43.88102, 4.947092 43.73629, 5.252785 43.821585, 5.323185 44.052132, 5.086129 44.197147, 4.779575 44.111328))",FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris - Marseille,OCESN7822F3160862:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,08:27:00,08:30:00,Avignon TGV,4.786136,43.92194,2024-11-03 08:27:00,2024-11-03 08:27:00,595485344300793855
"POLYGON ((4.475088 45.905902, 4.405929 45.679169, 4.647465 45.539269, 4.959125 45.625827, 5.030131 45.852791, 4.787632 45.992967, 4.475088 45.905902))",FR:Line::7FADFAB2-C52C-4C0F-A4AF-8E15C7C8C9F8:,Paris - Lyon,OCESN7805F3349241:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,21:22:00,21:28:00,Lyon Part Dieu,4.859409,45.760596,2024-11-03 21:22:00,2024-11-03 21:22:00,595030421364801535
"POLYGON ((5.113279 43.359283, 5.044165 43.127544, 5.27815 42.980335, 5.582119 43.064574, 5.652965 43.296549, 5.418111 43.444051, 5.113279 43.359283))",FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris - Marseille,OCESN7824F3296123:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,17:32:00,17:32:00,Marseille Saint-Charles,5.380407,43.302666,2024-11-03 17:32:00,2024-11-03 17:32:00,595485060832952319
"POLYGON ((-1.044524 46.43587, -1.34855 46.364667, -1.399751 46.133679, -1.14857 45.974582, -0.846685 46.045885, -0.793849 46.276183, -1.044524 46.43587))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8395F3292791:2024-10-07T00:33:12Z,sncf_tgv,TRAIN,5,23:31:00,23:31:00,La Rochelle,-1.145853,46.152705,2024-11-03 23:31:00,2024-11-03 23:31:00,594904656132440063
"POLYGON ((-0.459069 45.264527, -0.75674 45.193002, -0.808824 44.961184, -0.564791 44.801606, -0.269192 44.873254, -0.215564 45.104356, -0.459069 45.264527))",FR:Line::9684FBBE-75D8-461A-B8F4-44181F11CFBC:,Paris - Bordeaux - Arcachon TGV,OCESN8473F3368176:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,13:14:00,13:27:00,Bordeaux Saint-Jean,-0.556875,44.825233,2024-11-03 13:14:00,2024-11-03 13:14:00,594904750621720575
"POLYGON ((-1.654791 47.602456, -1.965379 47.531502, -2.015563 47.301531, -1.756901 47.143177, -1.448523 47.214205, -1.396608 47.443512, -1.654791 47.602456))",FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,Paris - Lemans - Angers - Nantes TGV,OCESN8126F3164266:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,0,18:05:00,18:05:00,Nantes,-1.542077,47.217491,2024-11-03 18:05:00,2024-11-03 18:05:00,594902147871539199
"POLYGON ((-0.723924 47.808976, -1.034045 47.74119, -1.087349 47.512923, -0.832229 47.35312, -0.524347 47.421011, -0.469357 47.648598, -0.723924 47.808976))",FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,Paris - Lemans - Angers - Nantes TGV,OCESN8126F3164266:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,1,18:41:00,18:44:00,Angers Saint-Laud,-0.55677,47.464649,2024-11-03 18:41:00,2024-11-03 18:41:00,594904982549954559
"POLYGON ((0.952079 47.519804, 0.646365 47.456488, 0.588119 47.230298, 0.834007 47.068138, 1.137485 47.131619, 1.1973 47.357094, 0.952079 47.519804))",FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,Paris - Tours TGV,OCESN8318F3159923:2024-10-13T00:47:17Z,sncf_tgv,TRAIN,0,17:16:00,17:16:00,Tours,0.692836,47.389875,2024-11-03 17:16:00,2024-11-03 17:16:00,594904793571393535
"POLYGON ((-0.459069 45.264527, -0.75674 45.193002, -0.808824 44.961184, -0.564791 44.801606, -0.269192 44.873254, -0.215564 45.104356, -0.459069 45.264527))",FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,Paris - Toulouse TGV,OCESN8517F3368690:2024-10-12T00:35:06Z,sncf_tgv,TRAIN,1,19:14:00,19:20:00,Bordeaux Saint-Jean,-0.556875,44.825233,2024-11-03 19:14:00,2024-11-03 19:14:00,594904750621720575
"POLYGON ((-0.13351 46.643326, -0.436987 46.575197, -0.491159 46.345903, -0.243456 46.185443, 0.057855 46.253703, 0.113619 46.482291, -0.13351 46.643326))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8378F3390850:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,3,14:43:00,14:46:00,Saint-Maixent-L'École,-0.20132,46.406482,2024-11-03 14:43:00,2024-11-03 14:43:00,594904535873355775
"POLYGON ((-0.459069 45.264527, -0.75674 45.193002, -0.808824 44.961184, -0.564791 44.801606, -0.269192 44.873254, -0.215564 45.104356, -0.459069 45.264527))",FR:Line::A74B127A-8882-4043-BAAA-F49A6703DE54:,Paris - Toulouse TGV,OCESN8519F3501364:2024-10-01T00:19:58Z,sncf_tgv,TRAIN,1,21:14:00,21:20:00,Bordeaux Saint-Jean,-0.556875,44.825233,2024-11-03 21:14:00,2024-11-03 21:14:00,594904750621720575
"POLYGON ((0.226253 46.938132, -0.077991 46.8716, -0.13351 46.643326, 0.113619 46.482291, 0.415672 46.548964, 0.472776 46.776529, 0.226253 46.938132))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8346F3279027:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,0,19:23:00,19:23:00,Poitiers,0.333636,46.582232,2024-11-03 19:23:00,2024-11-03 19:23:00,594904570233094143
"POLYGON ((0.952079 47.519804, 0.646365 47.456488, 0.588119 47.230298, 0.834007 47.068138, 1.137485 47.131619, 1.1973 47.357094, 0.952079 47.519804))",FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,Paris - Poitiers - La Rochelle TGV,OCESN8346F3279027:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,20:16:00,20:19:00,Saint-Pierre-des-Corps,0.723539,47.38614,2024-11-03 20:16:00,2024-11-03 20:16:00,594904793571393535
"POLYGON ((0.246587 45.863624, -0.052582 45.795225, -0.107262 45.565349, 0.135685 45.404593, 0.432736 45.473137, 0.488948 45.702291, 0.246587 45.863624))",FR:Line::9684FBBE-75D8-461A-B8F4-44181F11CFBC:,Paris - Bordeaux - Arcachon TGV,OCESN8447F3100306:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,2,18:05:00,18:08:00,Angoulême,0.164608,45.653572,2024-11-03 18:05:00,2024-11-03 18:05:00,594904759211655167
"POLYGON ((0.952079 47.519804, 0.646365 47.456488, 0.588119 47.230298, 0.834007 47.068138, 1.137485 47.131619, 1.1973 47.357094, 0.952079 47.519804))",FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,Paris - Tours TGV,OCESN8313F3279251:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,2,17:35:00,17:38:00,Saint-Pierre-des-Corps,0.723539,47.38614,2024-11-03 17:35:00,2024-11-03 17:35:00,594904793571393535
"POLYGON ((0.952079 47.519804, 0.646365 47.456488, 0.588119 47.230298, 0.834007 47.068138, 1.137485 47.131619, 1.1973 47.357094, 0.952079 47.519804))",FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,Paris - Tours TGV,OCESN8320F2666583:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,1,19:02:00,19:05:00,Saint-Pierre-des-Corps,0.723539,47.38614,2024-11-03 19:02:00,2024-11-03 19:02:00,594904793571393535
"POLYGON ((-1.498994 48.287822, -1.812753 48.218573, -1.863977 47.990029, -1.603213 47.831391, -1.291716 47.900717, -1.238732 48.128602, -1.498994 48.287822))",FR:Line::D6BAEC78-815E-4C9A-BC66-2B9D2C00E41F:,Paris - Brest TGV,OCESN8629F3132334:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,1,18:25:00,18:33:00,Rennes,-1.672744,48.103517,2024-11-03 18:25:00,2024-11-03 18:25:00,594904175096102911
"POLYGON ((-1.648835 43.643735, -1.941313 43.565989, -1.988658 43.330314, -1.745068 43.173091, -1.454551 43.250917, -1.405671 43.485885, -1.648835 43.643735))",FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,Paris - Hendaye TGV,OCESN8549F3156029:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,3,20:03:00,20:06:00,Bayonne,-1.470057,43.496635,2024-11-03 20:03:00,2024-11-03 20:03:00,594902405569576959
"POLYGON ((-1.648835 43.643735, -1.941313 43.565989, -1.988658 43.330314, -1.745068 43.173091, -1.454551 43.250917, -1.405671 43.485885, -1.648835 43.643735))",FR:Line::75E9980B-E8DF-4696-8E87-123692055B00:,Paris - Hendaye TGV,OCESN8551F3168622:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,4,22:16:00,22:19:00,Biarritz,-1.545937,43.459387,2024-11-03 22:16:00,2024-11-03 22:16:00,594902405569576959
"POLYGON ((-2.226613 47.68955, -2.538479 47.617029, -2.586895 47.386408, -2.325224 47.228956, -2.015563 47.301531, -1.965379 47.531502, -2.226613 47.68955))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8912F3152285:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,1,08:03:00,08:07:00,La Baule-Escoublac,-2.38921,47.288459,2024-11-03 08:03:00,2024-11-03 08:03:00,594902165051408383
"POLYGON ((0.205217 48.006042, -0.104275 47.941399, -0.160659 47.714869, 0.090797 47.553677, 0.398025 47.618458, 0.45605 47.844292, 0.205217 48.006042))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8912F3152285:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,5,10:23:00,10:26:00,Le Mans,0.192614,47.995615,2024-11-03 10:23:00,2024-11-03 10:23:00,594904046247084031
"POLYGON ((-2.226613 47.68955, -2.538479 47.617029, -2.586895 47.386408, -2.325224 47.228956, -2.015563 47.301531, -1.965379 47.531502, -2.226613 47.68955))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8926F2604557:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,1,17:03:00,17:07:00,La Baule-Escoublac,-2.38921,47.288459,2024-11-03 17:03:00,2024-11-03 17:03:00,594902165051408383
"POLYGON ((-1.80744 46.912846, -2.114916 46.840209, -2.164091 46.60887, -1.907502 46.450836, -1.602187 46.523545, -1.551309 46.754215, -1.80744 46.912846))",FR:Line::2C32F2C3-282A-4DCA-80AF-1B2FEAA61B11:,Paris - Les Sables d'Olonnes TGV,OCESN8984F2893663:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,0,15:44:00,15:44:00,Les Sables-d'Olonne,-1.781987,46.50087,2024-11-03 15:44:00,2024-11-03 15:44:00,594902122101735423
"POLYGON ((-2.226613 47.68955, -2.538479 47.617029, -2.586895 47.386408, -2.325224 47.228956, -2.015563 47.301531, -1.965379 47.531502, -2.226613 47.68955))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8921F3158313:2024-10-14T00:42:09Z,sncf_tgv,TRAIN,4,15:49:00,15:53:00,La Baule-Escoublac,-2.38921,47.288459,2024-11-03 15:49:00,2024-11-03 15:49:00,594902165051408383
"POLYGON ((-1.654791 47.602456, -1.965379 47.531502, -2.015563 47.301531, -1.756901 47.143177, -1.448523 47.214205, -1.396608 47.443512, -1.654791 47.602456))",FR:Line::2C32F2C3-282A-4DCA-80AF-1B2FEAA61B11:,Paris - Les Sables d'Olonnes TGV,OCESN8973F3152183:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,3,11:54:00,12:05:00,Nantes,-1.542077,47.217491,2024-11-03 11:54:00,2024-11-03 11:54:00,594902147871539199
"POLYGON ((-1.245119 46.825327, -1.551309 46.754215, -1.602187 46.523545, -1.34855 46.364667, -1.044524 46.43587, -0.99198 46.665858, -1.245119 46.825327))",FR:Line::2C32F2C3-282A-4DCA-80AF-1B2FEAA61B11:,Paris - Les Sables d'Olonnes TGV,OCESN8973F3152183:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,4,12:45:00,12:48:00,La Roche-sur-Yon,-1.43566,46.672075,2024-11-03 12:45:00,2024-11-03 12:45:00,594904707672047615
"POLYGON ((6.033534 47.149844, 5.957856 46.925546, 6.20315 46.784501, 6.525021 46.867453, 6.6026 47.091922, 6.356409 47.233271, 6.033534 47.149844))",FR:Line::37ac13d7-de6b-4d05-837f-891191140e19:,Paris  -  Lausanne,OCESN9268F3156927:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,2,13:13:00,13:15:00,Frasne,6.157767,46.857596,2024-11-03 13:13:00,2024-11-03 13:13:00,595029450702192639
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::37ac13d7-de6b-4d05-837f-891191140e19:,Paris  -  Lausanne,OCESN9268F3156927:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,5,16:04:00,16:04:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 16:04:00,2024-11-03 16:04:00,595032912445833215
"POLYGON ((2.249146 49.036218, 1.9384 48.979596, 1.874725 48.758141, 2.120222 48.594025, 2.428614 48.650849, 2.493851 48.871587, 2.249146 49.036218))",FR:Line::37ac13d7-de6b-4d05-837f-891191140e19:,Paris  -  Lausanne,OCESN9269F3156926:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,0,11:56:00,11:56:00,Paris Gare de Lyon Hall 1 - 2,2.373481,48.844945,2024-11-03 11:56:00,2024-11-03 11:56:00,595032912445833215
"POLYGON ((-2.226613 47.68955, -2.538479 47.617029, -2.586895 47.386408, -2.325224 47.228956, -2.015563 47.301531, -1.965379 47.531502, -2.226613 47.68955))",FR:Line::1F038E5C-9CF4-4BFC-9D55-33F57B4DB04F:,Paris - Saint-Nazaire - Le Croisic TGV,OCESN8913F3108915:2024-10-16T00:34:14Z,sncf_tgv,TRAIN,5,12:49:00,12:53:00,La Baule-Escoublac,-2.38921,47.288459,2024-11-03 12:49:00,2024-11-03 12:49:00,594902165051408383
"POLYGON ((6.033534 47.149844, 5.957856 46.925546, 6.20315 46.784501, 6.525021 46.867453, 6.6026 47.091922, 6.356409 47.233271, 6.033534 47.149844))",FR:Line::37ac13d7-de6b-4d05-837f-891191140e19:,Paris  -  Lausanne,OCESN9277F3156924:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,4,20:42:00,20:44:00,Frasne,6.157767,46.857596,2024-11-03 20:42:00,2024-11-03 20:42:00,595029450702192639
"POLYGON ((2.625638 49.311525, 2.314258 49.256546, 2.249146 49.036218, 2.493851 48.871587, 2.802853 48.926779, 2.869517 49.146388, 2.625638 49.311525))",FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,Nord - Bretagne TGV,OCESN9838F3083661:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,3,18:43:00,18:49:00,Aéroport Charles de Gaulle 2 TGV,2.570812,49.003618,2024-11-03 18:43:00,2024-11-03 18:43:00,595032895265964031
"POLYGON ((0.205217 48.006042, -0.104275 47.941399, -0.160659 47.714869, 0.090797 47.553677, 0.398025 47.618458, 0.45605 47.844292, 0.205217 48.006042))",FR:Line::518E9B38-0951-4497-9594-67CB169CDB4E:,Nord - Bretagne TGV,OCESN9838F3083661:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,6,20:30:00,20:33:00,Le Mans,0.192614,47.995615,2024-11-03 20:30:00,2024-11-03 20:30:00,594904046247084031
"POLYGON ((3.031815 50.618643, 2.714305 50.5674, 2.646493 50.350274, 2.894585 50.185095, 3.20961 50.236555, 3.279015 50.452975, 3.031815 50.618643))",FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,Lille - Mediterranee TGV,OCESN9862F3320798:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,7,13:57:00,14:04:00,Arras,2.780159,50.286811,2024-11-03 13:57:00,2024-11-03 13:57:00,594920014935490559
"POLYGON ((4.818449 45.170552, 4.748771 44.942253, 4.988055 44.799774, 5.297945 44.885312, 5.369434 45.113839, 5.129225 45.256601, 4.818449 45.170552))",FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,Lille - Mediterranee TGV,OCESN9826F3313749:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,5,14:45:00,14:50:00,Valence TGV Rhône-Alpes Sud,4.978652,44.991907,2024-11-03 14:45:00,2024-11-03 14:45:00,595030618933297151
"POLYGON ((3.868027 43.849786, 3.802654 43.619279, 4.038014 43.47635, 4.339698 43.563661, 4.406824 43.794438, 4.170515 43.937636, 3.868027 43.849786))",FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,Lille - Mediterranee TGV,OCESN9836F3153750:2024-10-01T00:19:58Z,sncf_tgv,TRAIN,7,22:02:00,22:02:00,Montpellier Saint-Roch,3.880674,43.604738,2024-11-03 22:02:00,2024-11-03 22:02:00,595485352890728447
"POLYGON ((2.802853 48.926779, 2.493851 48.871587, 2.428614 48.650849, 2.670848 48.486028, 2.977503 48.541442, 3.044259 48.761453, 2.802853 48.926779))",FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,Lille - Mediterranee TGV,OCESN9864F3156618:2024-10-07T00:33:12Z,sncf_tgv,TRAIN,4,18:47:00,18:51:00,Marne-la-Vallée Chessy,2.782626,48.869898,2024-11-03 18:47:00,2024-11-03 18:47:00,595032646157860863
"POLYGON ((2.625638 49.311525, 2.314258 49.256546, 2.249146 49.036218, 2.493851 48.871587, 2.802853 48.926779, 2.869517 49.146388, 2.625638 49.311525))",FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,Lille - Mediterranee TGV,OCESN9864F3156618:2024-10-07T00:33:12Z,sncf_tgv,TRAIN,5,19:01:00,19:07:00,Aéroport Charles de Gaulle 2 TGV,2.570812,49.003618,2024-11-03 19:01:00,2024-11-03 19:01:00,595032895265964031
"POLYGON ((4.779575 44.111328, 4.710939 43.88102, 4.947092 43.73629, 5.252785 43.821585, 5.323185 44.052132, 5.086129 44.197147, 4.779575 44.111328))",FR:Line::A6C76228-9224-4C48-8B92-80FC80F093E2:,Lille - Mediterranee TGV,OCESN9866F3361689:2024-09-25T00:19:05Z,sncf_tgv,TRAIN,2,12:47:00,12:50:00,Avignon TGV,4.786136,43.92194,2024-11-03 12:47:00,2024-11-03 12:47:00,595485344300793855
"POLYGON ((4.475088 45.905902, 4.405929 45.679169, 4.647465 45.539269, 4.959125 45.625827, 5.030131 45.852791, 4.787632 45.992967, 4.475088 45.905902))",FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD:,Francfort - Marseille,OCESN9583F3537463:2024-10-05T00:32:01Z,sncf_tgv,TRAIN,3,09:54:00,10:04:00,Lyon Part Dieu,4.859409,45.760596,2024-11-03 09:54:00,2024-11-03 09:54:00,595030421364801535
"POLYGON ((7.247241 48.06587, 7.166417 47.843667, 7.414342 47.701688, 7.743929 47.781588, 7.826689 48.003916, 7.577928 48.146221, 7.247241 48.06587))",FR:Line::884A662A-9CC9-4133-94A5-88B4AE5206FD:,Francfort - Marseille,OCESN9580F3536557:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,4,17:05:00,17:09:00,Mulhouse,7.34316,47.742691,2024-11-03 17:05:00,2024-11-03 17:05:00,595029321853173759
"POLYGON ((7.492872 48.729225, 7.410463 48.508655, 7.660516 48.367674, 7.993815 48.446934, 8.078191 48.667614, 7.827305 48.808926, 7.492872 48.729225))",FR:Line::13365D41-4A66-4DF8-B277-1860172D9735:,Paris - Stuttgart Munich,OCESN9577F3383658:2024-10-15T00:33:00Z,sncf_tgv,TRAIN,1,17:41:00,17:46:00,Strasbourg,7.733882,48.58511,2024-11-03 17:41:00,2024-11-03 17:41:00,595029682630426623
