h3_cell,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
594920264043593727,Ronchin,Ronchin,50.6053,3.0886,France,FR,FRA,Hauts-de-France,,19437,1250877537
595485172502102015,Vence,Vence,43.7236,7.1142,France,FR,FRA,Provence-Alpes-Côte d’Azur,,19415,1250241115
594903968937672703,Saint-Lô,Saint-Lo,49.12,-1.09,France,FR,FRA,Normandie,minor,19373,1250710011
595030421364801535,Saint-Fons,Saint-Fons,45.7086,4.8533,France,FR,FRA,Auvergne-Rhône-Alpes,,19360,1250455159
595030687652773887,Moulins,Moulins,46.5653,3.3333,France,FR,FRA,Auvergne-Rhône-Alpes,minor,19343,1250001025
595029347622977535,Saint-Dié-des-Vosges,Saint-Die-des-Vosges,48.28,6.95,France,FR,FRA,Grand Est,minor,19319,1250197318
595029356212912127,Sélestat,Selestat,48.2594,7.4542,France,FR,FRA,Grand Est,minor,19300,1250444960
595032646157860863,Brie-Comte-Robert,Brie-Comte-Robert,48.6917,2.6083,France,FR,FRA,Île-de-France,,19213,1250865551
595485069422886911,La Crau,La Crau,43.1506,6.0747,France,FR,FRA,Provence-Alpes-Côte d’Azur,,19179,1250618622
595485344300793855,Sorgues,Sorgues,44.0092,4.873,France,FR,FRA,Provence-Alpes-Côte d’Azur,,19117,1250751764
595030498674212863,Villefontaine,Villefontaine,45.6142,5.1494,France,FR,FRA,Auvergne-Rhône-Alpes,,19083,1250325596
595032912445833215,Gentilly,Gentilly,48.8133,2.3444,France,FR,FRA,Île-de-France,,19048,1250539371
594902628907876351,Royan,Royan,45.62,-1.03,France,FR,FRA,Nouvelle-Aquitaine,,19029,1250074417
594904218045775871,Vitré,Vitre,48.1242,-1.2081,France,FR,FRA,Bretagne,,18998,1250153250
595032646157860863,Bonneuil-sur-Marne,Bonneuil-sur-Marne,48.7742,2.4875,France,FR,FRA,Île-de-France,,18750,1250498195
595030868041400319,Riom,Riom,45.8944,3.1133,France,FR,FRA,Auvergne-Rhône-Alpes,minor,18736,1250311050
594920264043593727,Hem,Hem,50.6558,3.1886,France,FR,FRA,Hauts-de-France,,18713,1250489811
595030593163493375,Le Puy-en-Velay,Le Puy-en-Velay,45.0444,3.8847,France,FR,FRA,Auvergne-Rhône-Alpes,minor,18629,1250044604
595032912445833215,Maurepas,Maurepas,48.76,1.95,France,FR,FRA,Île-de-France,,18611,1250552160
594902070562127871,Ploemeur,Ploemeur,47.7372,-3.4261,France,FR,FRA,Bretagne,,18591,1250987239
595031426387148799,Meylan,Meylan,45.2092,5.78,France,FR,FRA,Auvergne-Rhône-Alpes,,18573,1250096459
595032886676029439,Éragny,Eragny,49.0181,2.0922,France,FR,FRA,Île-de-France,,18468,1250909117
594904776391524351,Cognac,Cognac,45.6958,-0.3292,France,FR,FRA,Nouvelle-Aquitaine,minor,18448,1250000336
594920264043593727,Hellemmes-Lille,Hellemmes-Lille,50.6167,3.1167,France,FR,FRA,Hauts-de-France,,18437,1250755525
595032912445833215,Juvisy-sur-Orge,Juvisy-sur-Orge,48.6889,2.3783,France,FR,FRA,Île-de-France,,18424,1250410210
595032646157860863,Chennevières-sur-Marne,Chennevieres-sur-Marne,48.7983,2.5339,France,FR,FRA,Île-de-France,,18367,1250458214
595030421364801535,Écully,Ecully,45.7753,4.7783,France,FR,FRA,Auvergne-Rhône-Alpes,,18361,1250000295
594904355484729343,Louviers,Louviers,49.22,1.17,France,FR,FRA,Normandie,,18350,1250408063
595030490084278271,Cran-Gévrier,Cran-Gevrier,45.9097,6.1107,France,FR,FRA,Auvergne-Rhône-Alpes,,18330,1250158129
595032912445833215,Carrières-sous-Poissy,Carrieres-sous-Poissy,48.9486,2.0394,France,FR,FRA,Île-de-France,,18316,1250534594
594920272633528319,Rosendaël,Rosendael,51.0413,2.4037,France,FR,FRA,Hauts-de-France,,18272,1250468595
595485335710859263,Bagnols-sur-Cèze,Bagnols-sur-Ceze,44.1623,4.6193,France,FR,FRA,Occitanie,,18248,1250852287
595032646157860863,Moissy-Cramayel,Moissy-Cramayel,48.6269,2.5931,France,FR,FRA,Île-de-France,,18248,1250228933
594920264043593727,Fâches-Thumesnil,Faches-Thumesnil,50.5994,3.0744,France,FR,FRA,Hauts-de-France,,18110,1250518301
594920143784509439,Fécamp,Fecamp,49.76,0.38,France,FR,FRA,Normandie,,18016,1250655012
595032912445833215,Soisy-sous-Montmorency,Soisy-sous-Montmorency,48.9886,2.3006,France,FR,FRA,Île-de-France,,18008,1250471456
595029682630426623,Bischheim,Bischheim,48.6144,7.7528,France,FR,FRA,Grand Est,,17939,1250611667
594902113511800831,Pornic,Pornic,47.1167,-2.1,France,FR,FRA,Pays de la Loire,,17910,1250278368
595485095192690687,Châteauneuf-les-Martigues,Chateauneuf-les-Martigues,43.3838,5.165,France,FR,FRA,Provence-Alpes-Côte d’Azur,,17909,1250884154
595032912445833215,Garches,Garches,48.8461,2.1889,France,FR,FRA,Île-de-France,,17898,1250000952
594920014935490559,Carvin,Carvin,50.4939,2.9589,France,FR,FRA,Hauts-de-France,,17852,1250728783
595029450702192639,Pontarlier,Pontarlier,46.9067,6.3556,France,FR,FRA,Bourgogne-Franche-Comté,minor,17849,1250265545
594902405569576959,Hendaye,Hendaye,43.36,-1.77,France,FR,FRA,Nouvelle-Aquitaine,,17796,1250942695
595029596731080703,Lunéville,Luneville,48.5894,6.5017,France,FR,FRA,Grand Est,minor,17755,1250172555
594904750621720575,Floirac,Floirac,44.8375,-0.5247,France,FR,FRA,Nouvelle-Aquitaine,,17749,1250421727
594904175096102911,Cesson-Sévigné,Cesson-Sevigne,48.1217,-1.6025,France,FR,FRA,Bretagne,,17716,1250083001
594920014935490559,Avion,Avion,50.41,2.8336,France,FR,FRA,Hauts-de-France,,17672,1250888907
595485181092036607,Brignoles,Brignoles,43.4058,6.0615,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,17664,1250233071
595485103782625279,Saint-Maximin-la-Sainte-Baume,Saint-Maximin-la-Sainte-Baume,43.4532,5.8614,France,FR,FRA,Provence-Alpes-Côte d’Azur,,17631,1250254633
595032903855898623,Limay,Limay,48.9942,1.7367,France,FR,FRA,Île-de-France,,17626,1250570665
595032646157860863,Boissy-Saint-Léger,Boissy-Saint-Leger,48.7511,2.5106,France,FR,FRA,Île-de-France,,17570,1250749700
595485344300793855,Le Pontet,Le Pontet,43.965,4.8606,France,FR,FRA,Provence-Alpes-Côte d’Azur,,17551,1250760034
595485352890728447,Lattes,Lattes,43.57,3.9094,France,FR,FRA,Occitanie,,17544,1250642832
595030868041400319,Chamalières,Chamalieres,45.7744,3.0678,France,FR,FRA,Auvergne-Rhône-Alpes,,17454,1250611358
595031735624794111,Yutz,Yutz,49.3594,6.1892,France,FR,FRA,Grand Est,,17401,1250819646
595032646157860863,Bry-sur-Marne,Bry-sur-Marne,48.8411,2.5222,France,FR,FRA,Île-de-France,,17400,1250187381
595484511077138431,Balma,Balma,43.6111,1.4994,France,FR,FRA,Occitanie,,17385,1250736136
595032886676029439,Osny,Osny,49.06,2.0633,France,FR,FRA,Île-de-France,,17277,1250209813
595485069422886911,Sanary-sur-Mer,Sanary-sur-Mer,43.118,5.8014,France,FR,FRA,Provence-Alpes-Côte d’Azur,,17268,1250421120
595484837494652927,Marmande,Marmande,44.5,0.17,France,FR,FRA,Nouvelle-Aquitaine,minor,17239,1250008059
595032912445833215,Les Clayes-sous-Bois,Les Clayes-sous-Bois,48.8167,1.9833,France,FR,FRA,Île-de-France,,17237,1250064051
595030498674212863,L’Isle-d’Abeau,L'Isle-d'Abeau,45.6233,5.2305,France,FR,FRA,Auvergne-Rhône-Alpes,,17206,1250774753
595485413020270591,Digne-les-Bains,Digne-les-Bains,44.0933,6.2364,France,FR,FRA,Provence-Alpes-Côte d’Azur,minor,17192,1250413412
595032886676029439,Jouy-le-Moutier,Jouy-le-Moutier,49.0117,2.0397,France,FR,FRA,Île-de-France,,17175,1250589854
595031288948195327,Cluses,Cluses,46.0611,6.5794,France,FR,FRA,Auvergne-Rhône-Alpes,,17164,1250500811
595030438544670719,Firminy,Firminy,45.3889,4.2878,France,FR,FRA,Auvergne-Rhône-Alpes,,17137,1250952856
595031254588456959,Sallanches,Sallanches,45.9372,6.6328,France,FR,FRA,Auvergne-Rhône-Alpes,,17133,1250639013
595030764962185215,Lons-le-Saunier,Lons-le-Saunier,46.6753,5.5544,France,FR,FRA,Bourgogne-Franche-Comté,minor,17043,1250829703
594904793571393535,Saint-Cyr-sur-Loire,Saint-Cyr-sur-Loire,47.399,0.6673,France,FR,FRA,Centre-Val de Loire,,17004,1250581615
595030661882970111,Saint-Égrève,Saint-Egreve,45.2325,5.6836,France,FR,FRA,Auvergne-Rhône-Alpes,,16995,1250398609
595032912445833215,Viroflay,Viroflay,48.8,2.167,France,FR,FRA,Île-de-France,,16960,1250130544
594904389844467711,Octeville,Octeville,49.6269,-1.6431,France,FR,FRA,Normandie,,16948,1250443329
595030670472904703,Annonay,Annonay,45.2408,4.6714,France,FR,FRA,Auvergne-Rhône-Alpes,,16873,1250947806
595032912445833215,Le Pré-Saint-Gervais,Le Pre-Saint-Gervais,48.8833,2.4,France,FR,FRA,Île-de-France,,16865,1250549282
595030773552119807,Montceau-les-Mines,Montceau-les-Mines,46.6678,4.3697,France,FR,FRA,Bourgogne-Franche-Comté,,16831,1250799530
594904750621720575,Ambarès-et-Lagrave,Ambares-et-Lagrave,44.9258,-0.4853,France,FR,FRA,Nouvelle-Aquitaine,,16798,1250081826
594902714807222271,Cestas,Cestas,44.7453,-0.6811,France,FR,FRA,Nouvelle-Aquitaine,,16789,1250313637
595485172502102015,Villeneuve-Loubet,Villeneuve-Loubet,43.6589,7.1222,France,FR,FRA,Provence-Alpes-Côte d’Azur,,16779,1250412551
595031675495251967,Verdun,Verdun,49.162,5.3876,France,FR,FRA,Grand Est,minor,16689,1250378592
595033049884786687,Saran,Saran,47.9514,1.8747,France,FR,FRA,Centre-Val de Loire,,16679,1250533222
595485344300793855,Châteaurenard,Chateaurenard,43.8833,4.8553,France,FR,FRA,Provence-Alpes-Côte d’Azur,,16669,1250364972
595031684085186559,Sedan,Sedan,49.7034,4.9388,France,FR,FRA,Grand Est,minor,16608,1250183265
595485352890728447,Mauguio,Mauguio,43.6169,4.0083,France,FR,FRA,Occitanie,,16596,1250674369
595033049884786687,Saint-Jean-de-la-Ruelle,Saint-Jean-de-la-Ruelle,47.9139,1.8745,France,FR,FRA,Centre-Val de Loire,,16594,1250742662
595032912445833215,Marly-le-Roi,Marly-le-Roi,48.8675,2.0947,France,FR,FRA,Île-de-France,,16531,1250260531
594902165051408383,Escoublac,Escoublac,47.2867,-2.3908,France,FR,FRA,Pays de la Loire,,16468,1250651907
594904956780150783,Les Herbiers,Les Herbiers,46.87,-1.01,France,FR,FRA,Pays de la Loire,,16453,1250629086
595484536846942207,Pamiers,Pamiers,43.1175,1.6117,France,FR,FRA,Occitanie,minor,16394,1250154239
594905162938580991,Landerneau,Landerneau,48.4517,-4.2481,France,FR,FRA,Bretagne,,16206,1250610309
594902165051408383,Guérande,Guerande,47.32,-2.42,France,FR,FRA,Pays de la Loire,,16151,1250224274
595485112372559871,Port-de-Bouc,Port-de-Bouc,43.4058,4.9892,France,FR,FRA,Provence-Alpes-Côte d’Azur,,16136,1250000488
595032895265964031,Domont,Domont,49.0283,2.3275,France,FR,FRA,Île-de-France,,16078,1250749171
595030429954736127,Montbrison,Montbrison,45.6083,4.0658,France,FR,FRA,Auvergne-Rhône-Alpes,minor,16064,1250924928
594904424204206079,Tourlaville,Tourlaville,49.6417,-1.5775,France,FR,FRA,Normandie,,16040,1250228136
595032886676029439,Vauréal,Vaureal,49.0353,2.0328,France,FR,FRA,Île-de-France,,16034,1250591118
595032912445833215,Orsay,Orsay,48.6993,2.1875,France,FR,FRA,Île-de-France,,16007,1250000776
594904750621720575,Blanquefort,Blanquefort,44.9114,-0.6364,France,FR,FRA,Nouvelle-Aquitaine,,16004,1250384882
595030490084278271,Rumilly,Rumilly,45.8758,5.9447,France,FR,FRA,Auvergne-Rhône-Alpes,,15998,1250434844
595031976142962687,Saint-Amand-les-Eaux,Saint-Amand-les-Eaux,50.4486,3.4281,France,FR,FRA,Hauts-de-France,,15980,1250163931
595032912445833215,Saint-Leu-la-Forêt,Saint-Leu-la-Foret,49.0175,2.2472,France,FR,FRA,Île-de-France,,15979,1250926315
595031735624794111,Hayange,Hayange,49.33,6.0628,France,FR,FRA,Grand Est,,15968,1250073762
594904346894794751,Elbeuf,Elbeuf,49.29,1.01,France,FR,FRA,Normandie,,15951,1250753787
595032611798122495,Fontainebleau,Fontainebleau,48.4097,2.7025,France,FR,FRA,Île-de-France,minor,15945,1250101096
595032912445833215,Verneuil-sur-Seine,Verneuil-sur-Seine,48.9806,1.9747,France,FR,FRA,Île-de-France,,15914,1250119946
594919954805948415,Petite-Synthe,Petite-Synthe,51.0194,2.3467,France,FR,FRA,Hauts-de-France,,15911,1250072351
594904793571393535,Saint-Pierre-des-Corps,Saint-Pierre-des-Corps,47.3914,0.7289,France,FR,FRA,Centre-Val de Loire,,15909,1250354597
595029588141146111,Toul,Toul,48.675,5.8917,France,FR,FRA,Grand Est,minor,15849,1250766927
595030524444016639,Saint-Julien-en-Genevois,Saint-Julien-en-Genevois,46.1436,6.0811,France,FR,FRA,Auvergne-Rhône-Alpes,minor,15840,1250672754
595032912445833215,Le Pecq,Le Pecq,48.8969,2.1069,France,FR,FRA,Île-de-France,,15832,1250075642
595033041294852095,Vendôme,Vendome,47.7936,1.0664,France,FR,FRA,Centre-Val de Loire,minor,15747,1250674773
594902044792324095,Hennebont,Hennebont,47.805,-3.2775,France,FR,FRA,Bretagne,,15746,1250878648
595032663337730047,Mennecy,Mennecy,48.5661,2.4369,France,FR,FRA,Île-de-France,,15711,1250666840
595485361480663039,Beaucaire,Beaucaire,43.8081,4.6442,France,FR,FRA,Occitanie,,15680,1250121839
595484554026811391,Gaillac,Gaillac,43.9014,1.8992,France,FR,FRA,Occitanie,,15663,1250825610
595032912445833215,Le Vésinet,Le Vesinet,48.8923,2.1331,France,FR,FRA,Île-de-France,,15646,1250736749
594920014935490559,Sin-le-Noble,Sin-le-Noble,50.363,3.113,France,FR,FRA,Hauts-de-France,,15603,1250652964
595033024114982911,Lucé,Luce,48.4389,1.4658,France,FR,FRA,Centre-Val de Loire,,15602,1250521642
594920014935490559,Wattignies,Wattignies,50.5856,3.0439,France,FR,FRA,Hauts-de-France,,15531,1250089700
594902147871539199,Sainte-Luce-sur-Loire,Sainte-Luce-sur-Loire,47.2503,-1.4856,France,FR,FRA,Pays de la Loire,,15527,1250001049
595485112372559871,Fos-sur-Mer,Fos-sur-Mer,43.4403,4.9486,France,FR,FRA,Provence-Alpes-Côte d’Azur,,15469,1250364549
595032646157860863,Noisiel,Noisiel,48.8547,2.6289,France,FR,FRA,Île-de-France,,15461,1250025430
594905162938580991,Guipavas,Guipavas,48.4342,-4.3994,France,FR,FRA,Bretagne,,15460,1250618199
594904364074663935,Montivilliers,Montivilliers,49.5469,0.1889,France,FR,FRA,Normandie,,15457,1250957103
595032912445833215,Bois-d’Arcy,Bois-d'Arcy,48.8,2.03,France,FR,FRA,Île-de-France,,15435,1250253969
595485361480663039,Tarascon,Tarascon,43.8058,4.6603,France,FR,FRA,Provence-Alpes-Côte d’Azur,,15423,1250228954
595030438544670719,Saint-Rambert,Saint-Rambert,45.5003,4.2406,France,FR,FRA,Auvergne-Rhône-Alpes,,15419,1250296469
594904965370085375,Trélazé,Trelaze,47.446,-0.465,France,FR,FRA,Pays de la Loire,,15358,1250896370
595029321853173759,Wittenheim,Wittenheim,47.8081,7.3375,France,FR,FRA,Grand Est,,15262,1250689595
595032895265964031,Senlis,Senlis,49.2081,2.5875,France,FR,FRA,Hauts-de-France,minor,15255,1250110984
595032972575375359,Coulommiers,Coulommiers,48.8247,3.1068,France,FR,FRA,Île-de-France,,15250,1250097723
595485095192690687,Bouc-Bel-Air,Bouc-Bel-Air,43.4553,5.415,France,FR,FRA,Provence-Alpes-Côte d’Azur,,15248,1250567506
595030438544670719,Rive-de-Gier,Rive-de-Gier,45.5303,4.6178,France,FR,FRA,Auvergne-Rhône-Alpes,,15214,1250689659
595032895265964031,Saint-Brice-sous-Forêt,Saint-Brice-sous-Foret,48.9992,2.3578,France,FR,FRA,Île-de-France,,15209,1250836215
595030421364801535,Francheville,Francheville,45.7364,4.7636,France,FR,FRA,Auvergne-Rhône-Alpes,,15204,1250555439
595032972575375359,Château-Thierry,Chateau-Thierry,49.04,3.4,France,FR,FRA,Hauts-de-France,minor,15204,1250189547
595031658315382783,Longwy,Longwy,49.52,5.7606,France,FR,FRA,Grand Est,,15191,1250757730
595029734170034175,Vesoul,Vesoul,47.6231,6.1558,France,FR,FRA,Bourgogne-Franche-Comté,minor,15130,1250247496
594902122101735423,Olonne-sur-Mer,Olonne-sur-Mer,46.5369,-1.7717,France,FR,FRA,Pays de la Loire,,15061,1250986690
595032628977991679,Montargis,Montargis,47.9978,2.7333,France,FR,FRA,Centre-Val de Loire,minor,15061,1250190345
595029631090819071,Saint-Avold,Saint-Avold,49.1044,6.7067,France,FR,FRA,Grand Est,,15045,1250159254
595032912445833215,Carrières-sur-Seine,Carrieres-sur-Seine,48.9108,2.2889,France,FR,FRA,Île-de-France,,15038,1250595706
595030833681661951,Issoire,Issoire,45.545,3.2497,France,FR,FRA,Auvergne-Rhône-Alpes,minor,15014,1250940085
594904793571393535,Saint-Avertin,Saint-Avertin,47.3675,0.7278,France,FR,FRA,Centre-Val de Loire,,15000,1250209573
594904149326299135,Saint-Servan-sur-Mer,Saint-Servan-sur-Mer,48.6361,-2.0147,France,FR,FRA,Bretagne,,14963,1250223780
595484511077138431,Ramonville-Saint-Agne,Ramonville-Saint-Agne,43.5434,1.4787,France,FR,FRA,Occitanie,,14949,1250555797
594904982549954559,Avrillé,Avrille,47.5078,-0.5878,France,FR,FRA,Pays de la Loire,,14938,1250508041
594904046247084031,La Flèche,La Fleche,47.6959,-0.0747,France,FR,FRA,Pays de la Loire,minor,14937,1250450362
595484511077138431,Castanet-Tolosan,Castanet-Tolosan,43.5164,1.4989,France,FR,FRA,Occitanie,,14903,1250448014
594905145758711807,Morlaix,Morlaix,48.5783,-3.8267,France,FR,FRA,Bretagne,minor,14903,1250299673
595032895265964031,Le Raincy,Le Raincy,48.9,2.5167,France,FR,FRA,Île-de-France,minor,14877,1250257678
594920281223462911,Bailleul,Bailleul,50.7392,2.7333,France,FR,FRA,Hauts-de-France,,14869,1250119605
595030481494343679,Ambérieu-en-Bugey,Amberieu-en-Bugey,45.9631,5.3541,France,FR,FRA,Auvergne-Rhône-Alpes,,14854,1250767338
595032895265964031,Le Bourget,Le Bourget,48.9353,2.4256,France,FR,FRA,Île-de-France,,14832,1250722122
595029321853173759,Illzach,Illzach,47.7831,7.3486,France,FR,FRA,Grand Est,,14829,1250260364
595031735624794111,Fameck,Fameck,49.3,6.11,France,FR,FRA,Grand Est,,14798,1250380278
595032895265964031,Montmagny,Montmagny,48.9744,2.3467,France,FR,FRA,Île-de-France,,14775,1250194364
594902044792324095,Pontivy,Pontivy,48.0692,-2.9614,France,FR,FRA,Bretagne,minor,14774,1250640308
595032732057206783,Romilly-sur-Seine,Romilly-sur-Seine,48.5167,3.7275,France,FR,FRA,Grand Est,,14766,1250726047
595029588141146111,Villers-lès-Nancy,Villers-les-Nancy,48.6731,6.1547,France,FR,FRA,Grand Est,,14761,1250058932
594920014935490559,Haubourdin,Haubourdin,50.6097,2.9878,France,FR,FRA,Hauts-de-France,,14757,1250525131
594904132146429951,Plérin,Plerin,48.5353,-2.7694,France,FR,FRA,Bretagne,,14704,1250209994
594904226635710463,Dinan,Dinan,48.4564,-2.0489,France,FR,FRA,Bretagne,minor,14675,1250726966
595029588141146111,Laxou,Laxou,48.6864,6.1528,France,FR,FRA,Grand Est,,14671,1250742857
595029639680753663,Bar-le-Duc,Bar-le-Duc,48.7719,5.1603,France,FR,FRA,Grand Est,minor,14668,1250231244
594919954805948415,Saint-Omer,Saint-Omer,50.7461,2.2617,France,FR,FRA,Hauts-de-France,minor,14661,1250769262
595032646157860863,Lognes,Lognes,48.836,2.6278,France,FR,FRA,Île-de-France,,14650,1250582714
595032912445833215,Saint-Maurice,Saint-Maurice,48.8156,2.4592,France,FR,FRA,Île-de-France,,14603,1250113303
594902405569576959,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.39,-1.66,France,FR,FRA,Nouvelle-Aquitaine,,14601,1250210112
595032912445833215,Verrières-le-Buisson,Verrieres-le-Buisson,48.7464,2.2674,France,FR,FRA,Île-de-France,,14597,1250622233
595032895265964031,Arnouville-lès-Gonesse,Arnouville-les-Gonesse,48.9878,2.4175,France,FR,FRA,Île-de-France,,14585,1250419168
595030524444016639,Saint-Genis-Pouilly,Saint-Genis-Pouilly,46.2437,6.025,France,FR,FRA,Auvergne-Rhône-Alpes,,14558,1250112043
594902680447483903,Biscarrosse,Biscarrosse,44.3942,-1.1628,France,FR,FRA,Nouvelle-Aquitaine,,14551,1250732906
594902122101735423,Les Sables-d’Olonne,Les Sables-d'Olonne,46.4972,-1.7833,France,FR,FRA,Pays de la Loire,minor,14545,1250216385
595032663337730047,Saint-Fargeau,Saint-Fargeau,48.5356,2.5241,France,FR,FRA,Île-de-France,,14516,1250000833
595032912445833215,Montesson,Montesson,48.9085,2.1496,France,FR,FRA,Île-de-France,,14511,1250211420
594904011887345663,Flers,Flers,48.7518,-0.5605,France,FR,FRA,Normandie,,14482,1250849360
595032646157860863,Valenton,Valenton,48.745,2.4672,France,FR,FRA,Île-de-France,,14482,1250188744
595485129552429055,Roquebrune-sur-Argens,Roquebrune-sur-Argens,43.43,6.63,France,FR,FRA,Provence-Alpes-Côte d’Azur,,14448,1250822704
595029742759968767,Chenôve,Chenove,47.2917,5.0081,France,FR,FRA,Bourgogne-Franche-Comté,,14445,1250661547
595485129552429055,Sainte-Maxime,Sainte-Maxime,43.309,6.635,France,FR,FRA,Provence-Alpes-Côte d’Azur,,14433,1250686983
594902113511800831,Saint-Brevin-les-Pins,Saint-Brevin-les-Pins,47.2486,-2.1656,France,FR,FRA,Pays de la Loire,,14411,1250221865
594902122101735423,Château-d’Olonne,Chateau-d'Olonne,46.505,-1.7361,France,FR,FRA,Pays de la Loire,,14411,1250339100
595029588141146111,Pont-à-Mousson,Pont-a-Mousson,48.9053,6.0547,France,FR,FRA,Grand Est,,14338,1250450574
595032886676029439,Méru,Meru,49.2356,2.1339,France,FR,FRA,Hauts-de-France,,14320,1250924267
594902422749446143,Saint-Paul-lès-Dax,Saint-Paul-les-Dax,43.7264,-1.0517,France,FR,FRA,Nouvelle-Aquitaine,,14317,1250809513
595029631090819071,Woippy,Woippy,49.1519,6.1522,France,FR,FRA,Grand Est,,14302,1250024439
595485361480663039,Saint-Gilles,Saint-Gilles,43.6786,4.4317,France,FR,FRA,Occitanie,,14264,1250752437
594904346894794751,Bois-Guillaume,Bois-Guillaume,49.4614,1.1092,France,FR,FRA,Normandie,,14262,1250792031
594902053382258687,Auray,Auray,47.6686,-2.9814,France,FR,FRA,Bretagne,,14222,1250657845
595033006935113727,Crépy-en-Valois,Crepy-en-Valois,49.2358,2.89,France,FR,FRA,Hauts-de-France,,14217,1250074872
595031924603355135,Hautmont,Hautmont,50.2486,3.9253,France,FR,FRA,Hauts-de-France,,14182,1250109081
595484811724849151,Castelsarrasin,Castelsarrasin,44.0408,1.1078,France,FR,FRA,Occitanie,minor,14178,1250268017
594902216591015935,Douarnenez,Douarnenez,48.0928,-4.3292,France,FR,FRA,Bretagne,,14163,1250598362
595031976142962687,Caudry,Caudry,50.1258,3.4125,France,FR,FRA,Hauts-de-France,,14070,1250525651
595485069422886911,Ollioules,Ollioules,43.133,5.85,France,FR,FRA,Provence-Alpes-Côte d’Azur,,14011,1250044981
594904973960019967,Thouars,Thouars,46.9758,-0.2142,France,FR,FRA,Nouvelle-Aquitaine,,14000,1250596037
595032886676029439,Persan,Persan,49.1542,2.2719,France,FR,FRA,Île-de-France,,13996,1250727740
594904630362636287,Tulle,Tulle,45.2673,1.7655,France,FR,FRA,Nouvelle-Aquitaine,minor,13992,1250644176
595032663337730047,Fleury-Mérogis,Fleury-Merogis,48.63,2.362,France,FR,FRA,Île-de-France,,13983,1250126617
594904346894794751,Canteleu,Canteleu,49.4411,1.0261,France,FR,FRA,Normandie,,13966,1250633404
595029493651865599,Audincourt,Audincourt,47.4836,6.8403,France,FR,FRA,Bourgogne-Franche-Comté,,13944,1250114423
595032646157860863,Montévrain,Montevrain,48.875,2.7456,France,FR,FRA,Île-de-France,,13934,1250069787
594902431339380735,Lons,Lons,43.3158,-0.4094,France,FR,FRA,Nouvelle-Aquitaine,,13915,1250818066
595485095192690687,Berre-l’Étang,Berre-l'Etang,43.476,5.1686,France,FR,FRA,Provence-Alpes-Côte d’Azur,,13912,1250267731
594902431339380735,Billère,Billere,43.3031,-0.3906,France,FR,FRA,Nouvelle-Aquitaine,,13866,1250635282
595032646157860863,Lieusaint,Lieusaint,48.6333,2.55,France,FR,FRA,Île-de-France,,13808,1250618392
595485378660532223,Pierrelatte,Pierrelatte,44.3783,4.6964,France,FR,FRA,Auvergne-Rhône-Alpes,,13799,1250398109
595029321853173759,Rixheim,Rixheim,47.7494,7.4053,France,FR,FRA,Grand Est,,13795,1250445761
594920264043593727,Lys-lès-Lannoy,Lys-les-Lannoy,50.6722,3.2153,France,FR,FRA,Hauts-de-France,,13793,1250459927
594920264043593727,Roncq,Roncq,50.7544,3.1211,France,FR,FRA,Hauts-de-France,,13784,1250773025
595484511077138431,Saint-Orens-de-Gameville,Saint-Orens-de-Gameville,43.5518,1.5338,France,FR,FRA,Occitanie,,13766,1250181845
595484811724849151,Moissac,Moissac,44.1056,1.0861,France,FR,FRA,Occitanie,,13748,1250905510
595485361480663039,Saint-Martin-de-Crau,Saint-Martin-de-Crau,43.6408,4.8133,France,FR,FRA,Provence-Alpes-Côte d’Azur,,13729,1250306761
595030421364801535,Mions,Mions,45.6629,4.956,France,FR,FRA,Auvergne-Rhône-Alpes,,13707,1250164695
595032895265964031,Montataire,Montataire,49.2561,2.4392,France,FR,FRA,Hauts-de-France,,13701,1250858576
595032611798122495,Avon,Avon,48.4097,2.7161,France,FR,FRA,Île-de-France,,13660,1250308885
594904175096102911,Saint-Jacques-de-la-Lande,Saint-Jacques-de-la-Lande,48.0656,-1.7186,France,FR,FRA,Bretagne,,13656,1250001594
595485378660532223,Bollène,Bollene,44.2811,4.7494,France,FR,FRA,Provence-Alpes-Côte d’Azur,,13605,1250710929
595032646157860863,Vaires-sur-Marne,Vaires-sur-Marne,48.8667,2.65,France,FR,FRA,Île-de-France,,13518,1250300713
595484940573868031,Lourdes,Lourdes,43.0942,-0.0469,France,FR,FRA,Occitanie,,13509,1250430295
595032663337730047,Courcouronnes,Courcouronnes,48.6239,2.4294,France,FR,FRA,Île-de-France,,13490,1250579473
595030498674212863,Genas,Genas,45.7314,5.0022,France,FR,FRA,Auvergne-Rhône-Alpes,,13483,1250432890
594905162938580991,Plouzané,Plouzane,48.3831,-4.6189,France,FR,FRA,Bretagne,,13473,1250955231
594904690492178431,Fontenay-le-Comte,Fontenay-le-Comte,46.466,-0.8061,France,FR,FRA,Pays de la Loire,minor,13471,1250703956
595032912445833215,Fontenay-le-Fleury,Fontenay-le-Fleury,48.8144,2.0494,France,FR,FRA,Île-de-France,,13455,1250728330
594905162938580991,Plougastel-Daoulas,Plougastel-Daoulas,48.3733,-4.3694,France,FR,FRA,Bretagne,,13445,1250426921
595032989755244543,Tergnier,Tergnier,49.6564,3.2883,France,FR,FRA,Hauts-de-France,,13431,1250044921
